Date,degC,CO2
2019-04-21 10:35:28,11.32,375.1
2019-04-21 12:35:25,11.26,354.5
2019-04-21 14:35:31,11.26,350.8
2019-04-21 16:35:28,11.08,354.4
2019-04-21 17:35:31,11.1,345.1
2019-04-21 18:35:25,11.08,345.6
2019-04-21 20:35:31,11.01,343.4
2019-04-21 22:35:28,11.1,344.1
2019-04-22 00:35:25,10.83,340.5
2019-04-22 02:35:31,11.08,345.7
2019-04-22 04:35:28,11.08,346.1
2019-04-22 05:35:31,11.03,343.8
2019-04-22 06:35:34,11.01,339.2
2019-04-22 07:35:28,11.19,342.3
2019-04-22 08:35:31,11.21,335.1
2019-04-22 09:35:25,11.21,335.3
2019-04-22 10:35:28,11.21,335.3
2019-04-22 11:35:31,11.26,334.8
2019-04-22 12:35:34,11.08,339.3
2019-04-22 13:35:28,10.94,333.9
2019-04-22 14:35:31,10.96,334.9
2019-04-22 15:35:25,11.03,340
2019-04-22 16:35:28,11.05,332.7
2019-04-22 18:35:25,11.08,325.2
2019-04-22 20:35:31,11.01,313.4
2019-04-22 22:35:28,11.21,314
2019-04-23 00:35:25,11.1,318
2019-04-23 02:35:31,11.37,299.7
2019-04-23 04:35:28,11.05,305.3
2019-04-23 06:35:25,11.01,328.4
2019-04-23 08:35:31,11.1,317.2
2019-04-23 10:35:28,11.03,313.2
2019-04-23 12:35:25,11.03,325.2
2019-04-23 14:35:31,11.14,308.3
2019-04-23 16:35:28,11.28,307.6
2019-04-23 18:35:25,11.08,315.3
2019-04-23 20:35:31,11.14,304.8
2019-04-23 22:35:28,11.57,285
2019-04-24 00:35:25,11.21,286.4
2019-04-24 02:35:31,11.5,299.1
2019-04-24 04:35:28,11.21,297.9
2019-04-24 06:35:25,11.32,293
2019-04-24 08:35:31,11.23,297.7
2019-04-24 10:35:28,11.32,302.2
2019-04-24 12:35:25,11.52,301.4
2019-04-24 14:35:31,11.52,300.1
2019-04-24 16:35:28,11.35,299.5
2019-04-24 18:35:25,11.37,295.2
2019-04-24 20:35:31,11.39,289.1
2019-04-24 22:35:28,11.46,285.9
2019-04-25 00:35:25,11.17,316
2019-04-25 02:35:31,11.59,291.4
2019-04-25 04:35:28,11.32,294.6
2019-04-25 06:35:25,11.19,311.4
2019-04-25 08:35:31,11.1,318.8
2019-04-25 10:35:28,11.03,318.3
2019-04-25 12:35:25,10.54,381.1
2019-04-25 14:35:22,10.67,340.9
2019-04-25 16:35:28,10.61,391.6
2019-04-25 18:35:25,10.29,462.8
2019-04-25 20:35:31,10.72,371.6
2019-04-25 22:35:19,10.83,378.5
2019-04-26 00:35:25,10.72,409
2019-04-26 02:35:31,10.52,439.6
2019-04-26 04:35:28,10.27,472.5
2019-04-26 06:35:25,10.29,536.1
2019-04-26 08:35:22,9.98,554.8
2019-04-26 10:35:28,9.45,659.1
2019-04-26 12:35:25,10.09,562.3
2019-04-26 14:35:22,10.05,508.6
2019-04-26 16:35:28,9.76,560.1
2019-04-26 18:35:25,9.85,564.2
2019-04-26 20:35:22,10.18,495.1
2019-04-26 22:35:28,10.05,540
2019-04-27 00:35:25,10.49,506.3
2019-04-27 02:35:22,10.47,472.6
2019-04-27 04:35:28,10.45,460.6
2019-04-27 06:35:25,10.49,469.1
2019-04-27 08:35:31,10.58,479
2019-04-27 10:35:28,10.09,537
2019-04-27 14:35:22,9.76,610.5
2019-04-27 16:35:28,10.2,544.7
2019-04-27 18:35:25,10.2,543.6
2019-04-27 20:35:22,10.14,562.6
2019-04-27 22:35:28,10.18,563.4
2019-04-28 00:35:25,10.07,597.8
2019-04-28 02:35:31,10.11,611.8
2019-04-28 04:35:28,10.02,618.2
2019-04-28 06:35:25,9.85,626
2019-04-28 08:35:31,9.27,744.3
2019-04-28 10:35:28,9.36,714
2019-04-28 12:35:25,8.98,840.2
2019-04-28 14:35:31,9.4,714.3
2019-04-28 16:35:28,9.38,718.8
2019-04-28 18:35:25,9.58,691.1
2019-04-28 20:35:31,9.56,687.8
2019-04-28 22:35:19,9.71,673.9
2019-04-29 00:35:25,9.62,685.6
2019-04-29 02:35:22,9.6,724
2019-04-29 04:35:28,9.74,702.8
2019-04-29 06:35:25,9.16,795.6
2019-04-29 08:35:22,8.71,884.3
2019-04-29 10:35:28,9.07,809.7
2019-04-29 12:35:25,9.18,778.1
2019-04-29 14:35:22,8.82,873.6
2019-04-29 16:35:28,9.2,781.1
2019-04-29 18:35:25,9.22,755.7
2019-04-29 20:35:31,9.05,809.1
2019-04-29 22:35:28,9.02,851.6
2019-04-30 00:35:25,9.25,826.5
2019-04-30 02:35:22,9.2,841.1
2019-04-30 04:35:19,8.93,871
2019-04-30 06:35:25,8.51,984
2019-04-30 08:35:22,8.76,937.3
2019-04-30 10:35:28,7.87,1094.5
2019-04-30 12:35:25,8.31,1006.7
2019-04-30 14:35:22,7.94,1081.4
2019-04-30 16:35:19,8.27,1032.7
2019-04-30 18:35:25,8.91,880.5
2019-04-30 20:35:22,8.82,854.8
2019-04-30 22:35:28,9.13,826.4
2019-05-01 00:35:25,9.36,777.3
2019-05-01 02:35:22,9.11,809.6
2019-05-01 04:35:19,9.13,810
2019-05-01 08:35:22,9.2,794.7
2019-05-01 10:35:28,9.13,797.3
2019-05-01 12:35:25,9.25,776.8
2019-05-01 14:35:22,9.49,680.6
2019-05-01 16:35:28,9.49,635.6
2019-05-01 18:35:25,9.69,603.6
2019-05-01 20:35:22,9.71,566.6
2019-05-01 22:35:28,9.53,634.9
2019-05-02 00:35:25,10,539.1
2019-05-02 02:35:22,9.2,766.7
2019-05-02 04:35:19,9.62,624.3
2019-05-02 06:35:25,9.22,736.9
2019-05-02 08:35:22,9.07,795.7
2019-05-02 10:35:19,9.25,729.8
2019-05-02 12:35:25,9.45,664.7
2019-05-02 14:35:22,9.33,734.2
2019-05-02 16:35:19,9.62,592.9
2019-05-02 18:35:25,9.42,652.7
2019-05-02 20:35:22,9.56,591.6
2019-05-02 22:35:28,9.56,565.9
2019-05-03 00:35:25,9.91,576.3
2019-05-03 02:35:22,9.47,624.8
2019-05-03 04:35:19,8.93,808
2019-05-03 06:35:25,9.07,750.6
2019-05-03 08:35:22,9.49,610.3
2019-05-03 10:35:19,9.29,637.9
2019-05-03 12:35:25,9.8,674.9
2019-05-03 14:35:22,8.58,914.8
2019-05-03 16:35:19,8.71,875.5
2019-05-03 18:35:25,8.69,871.2
2019-05-03 20:35:22,9.13,765.2
2019-05-03 22:35:19,9.53,725.6
2019-05-04 00:35:25,9.38,733
2019-05-04 02:35:22,9.02,827.5
2019-05-04 04:35:19,8.85,892.9
2019-05-04 06:35:25,8.89,901.1
2019-05-04 08:35:22,8.96,893.5
2019-05-04 10:35:28,8.8,850.9
2019-05-04 12:35:25,8.27,1017
2019-05-04 14:35:22,8.11,1064.2
2019-05-04 18:35:25,8.82,897.3
2019-05-04 20:35:22,8.91,774.9
2019-05-04 22:35:19,8.56,891.2
2019-05-05 00:35:25,8.49,956.9
2019-05-05 02:35:22,8.45,987.7
2019-05-05 04:35:19,8.36,1002.4
2019-05-05 06:35:25,8.42,995.7
2019-05-05 08:35:22,8.2,1015
2019-05-05 10:35:28,8.49,994.6
2019-05-05 12:35:25,7.85,1105.1
2019-05-05 14:35:22,7.87,1112.2
2019-05-05 16:35:19,7.98,1038.6
2019-05-05 18:35:25,8.18,979.1
2019-05-05 20:35:22,8.29,942.6
2019-05-05 22:35:19,8.31,986.4
2019-05-06 00:35:25,8.33,966.3
2019-05-06 02:35:22,8.29,946.4
2019-05-06 04:35:28,8.16,986.8
2019-05-06 06:35:25,8.02,1018.2
2019-05-06 08:35:22,7.98,1025.3
2019-05-06 10:35:19,7.82,1055.9
2019-05-06 12:35:25,7.78,1016.7
2019-05-06 14:35:22,7.69,1041
2019-05-06 16:35:19,7.38,1105.5
2019-05-06 18:35:25,7.63,1053.3
2019-05-06 20:35:22,7.65,999.3
2019-05-06 22:35:19,7.71,987.8
2019-05-07 00:35:25,7.78,962.3
2019-05-07 02:35:22,7.89,956.7
2019-05-07 04:35:19,7.87,960.6
2019-05-07 06:35:25,7.82,965.2
2019-05-07 08:35:22,7.91,951.1
2019-05-07 10:35:19,7.98,971.1
2019-05-07 12:35:16,7.91,952
2019-05-07 14:35:22,7.78,967.7
2019-05-07 16:35:19,7.67,1001
2019-05-07 18:35:16,7.78,959.3
2019-05-07 20:35:22,8.07,862.2
2019-05-07 22:35:19,8.33,803
2019-05-08 00:35:16,8.2,834.2
2019-05-08 02:35:22,8.02,895.7
2019-05-08 04:35:19,7.87,959.8
2019-05-08 06:35:16,7.8,981.6
2019-05-08 08:35:22,7.85,966.9
2019-05-08 10:35:19,7.87,942.5
2019-05-08 12:35:16,8.02,899.5
2019-05-08 14:35:22,7.54,1061.8
2019-05-08 16:35:19,7.63,1035.6
2019-05-08 18:35:25,7.8,963.1
2019-05-08 20:35:22,8.2,764.1
2019-05-08 22:35:19,7.82,927
2019-05-09 00:35:16,7.58,987.3
2019-05-09 02:35:13,7.71,1019.7
2019-05-09 04:35:19,8,871.2
2019-05-09 06:35:25,7.94,911.2
2019-05-09 08:35:22,8.45,713
2019-05-09 10:35:19,8.22,809.4
2019-05-09 12:35:16,8.18,791.6
2019-05-09 14:35:22,7.8,911.2
2019-05-09 15:00:08,7.76,948.6
2019-05-09 16:35:19,7.98,994.1
2019-05-09 18:00:08,7.85,938.7
2019-05-09 18:35:16,8.13,903.4
2019-05-09 20:35:22,8.36,677.8
2019-05-09 21:00:08,7.87,901.8
2019-05-09 22:35:19,8.38,677.3
2019-05-10 00:00:08,8.47,610.3
2019-05-10 00:35:16,8.36,658.3
2019-05-10 02:35:22,7.98,932.9
2019-05-10 03:00:08,7.89,940.9
2019-05-10 04:35:19,7.8,1002.1
2019-05-10 06:00:08,8.76,598.3
2019-05-10 06:35:16,8.71,600
2019-05-10 08:35:22,8.11,824.5
2019-05-10 09:00:08,8,919.4
2019-05-10 10:35:19,8.11,772.7
2019-05-10 12:00:08,7.94,916.1
2019-05-10 12:35:25,7.89,947.8
2019-05-10 14:35:22,8.33,756.3
2019-05-10 15:00:08,7.89,861.9
2019-05-10 16:35:19,8.51,661.8
2019-05-10 18:00:08,8.27,696.5
2019-05-10 18:35:16,8.11,769.3
2019-05-10 20:35:22,8.18,707.8
2019-05-10 21:00:08,8.58,608.1
2019-05-10 22:35:19,8.09,753.1
2019-05-11 00:00:08,8.09,839.4
2019-05-11 00:35:16,8.07,824.1
2019-05-11 02:35:13,8.76,620.4
2019-05-11 03:00:08,8.56,660.1
2019-05-11 04:35:19,8.31,791
2019-05-11 06:00:08,8.22,827.2
2019-05-11 06:35:16,8.6,775.6
2019-05-11 08:35:22,8.38,808.9
2019-05-11 09:00:08,7.82,988.4
2019-05-11 10:35:19,8.42,930.2
2019-05-11 12:00:08,8.69,678.8
2019-05-11 12:35:16,8.11,914.8
2019-05-11 14:35:22,8.07,799.9
2019-05-11 15:00:08,8.02,868.5
2019-05-11 16:35:19,8.09,737.7
2019-05-11 18:00:08,8.07,869.8
2019-05-11 18:35:16,7.87,953.9
2019-05-11 20:35:22,8.05,822.6
2019-05-11 21:00:08,8.31,760.1
2019-05-11 22:35:19,8.13,805
2019-05-12 00:00:08,8.13,693
2019-05-12 00:35:16,8.16,731.3
2019-05-12 02:35:22,8.27,808.8
2019-05-12 03:00:08,8.36,801.2
2019-05-12 04:35:19,8.42,742.5
2019-05-12 06:00:08,8.76,615.4
2019-05-12 06:35:16,8.96,577.8
2019-05-12 08:35:13,8.13,838.8
2019-05-12 09:00:08,8.36,704.1
2019-05-12 10:35:19,8.2,809.2
2019-05-12 12:00:08,8.62,844
2019-05-12 12:35:16,8.05,957.5
2019-05-12 14:35:22,9.53,597.7
2019-05-12 15:00:08,8.82,665.3
2019-05-12 16:35:19,8.89,662.1
2019-05-12 18:00:08,8.8,555.6
2019-05-12 18:35:16,8.4,774.1
2019-05-12 20:35:13,8.13,916.8
2019-05-12 21:00:08,8.07,954.6
2019-05-12 22:35:19,8.16,865.1
2019-05-13 00:00:08,8.85,556
2019-05-13 00:35:16,8.6,578
2019-05-13 02:35:22,9.2,525.4
2019-05-13 03:00:08,9.31,463.5
2019-05-13 04:35:19,8.65,615
2019-05-13 06:00:08,8.49,673.3
2019-05-13 06:35:16,8.67,845.8
2019-05-13 08:35:22,8.13,922.3
2019-05-13 09:00:08,9.4,824.5
2019-05-13 10:35:19,8.6,676.3
2019-05-13 12:00:08,8.91,597.8
2019-05-13 12:35:16,9.05,536.1
2019-05-13 14:35:22,8.33,799.1
2019-05-13 15:00:08,8.38,703.5
2019-05-13 16:35:19,8.8,615.7
2019-05-13 18:35:16,9.16,626.8
2019-05-13 20:35:13,9.96,392.9
2019-05-13 21:00:08,9.76,358.7
2019-05-13 22:35:19,9.58,413.2
2019-05-14 00:00:08,8.78,556.2
2019-05-14 00:35:16,8.36,764.1
2019-05-14 02:35:13,9.25,441.2
2019-05-14 03:00:08,8.49,725.1
2019-05-14 04:35:19,8.67,686.9
2019-05-14 06:00:08,8.89,489
2019-05-14 06:35:16,9,475.8
2019-05-14 08:35:13,8.93,589.1
2019-05-14 09:00:08,8.85,600.5
2019-05-14 10:35:19,8.6,703.7
2019-05-14 12:00:08,8.11,922.5
2019-05-14 12:35:16,9.45,682.9
2019-05-14 14:35:13,9.33,481
2019-05-14 15:00:08,9,588.7
2019-05-14 16:35:19,8.8,659.4
2019-05-14 18:00:08,9.2,642.9
2019-05-14 18:35:16,9,401.8
2019-05-14 20:35:13,10.23,329.2
2019-05-14 21:00:08,10.02,325.9
2019-05-14 22:35:19,9.22,580.5
2019-05-15 00:00:08,8.18,834.7
2019-05-15 00:35:16,8.2,845.7
2019-05-15 02:35:13,10.34,333.1
2019-05-15 03:00:08,10.9,324.3
2019-05-15 04:35:19,9.56,459.7
2019-05-15 06:00:08,9.29,520.5
2019-05-15 06:35:16,9.51,491.2
2019-05-15 08:35:13,10.16,359.8
2019-05-15 09:00:08,10.14,349.2
2019-05-15 10:35:19,10.23,353.8
2019-05-15 12:00:08,10.47,345.6
2019-05-15 12:35:16,9.96,364.4
2019-05-15 14:35:13,11.55,237.8
2019-05-15 15:00:08,11.05,335
2019-05-15 16:35:19,11.39,244.4
2019-05-15 18:00:08,11.23,233.2
2019-05-15 18:35:16,11.17,228.3
2019-05-15 20:35:22,11.12,222.5
2019-05-15 21:00:08,10.85,281.1
2019-05-15 22:35:19,10.81,250.5
2019-05-16 00:00:08,11.59,204.9
2019-05-16 00:35:16,11.57,194.8
2019-05-16 02:35:13,11.5,205.2
2019-05-16 03:00:08,11.64,184.6
2019-05-16 04:35:19,11.08,206.2
2019-05-16 06:00:08,10.99,199.3
2019-05-16 06:35:16,10.96,193
2019-05-16 08:35:22,11.35,204.6
2019-05-16 09:00:08,11.32,192.7
2019-05-16 10:35:19,11.14,235.4
2019-05-16 12:00:08,10.94,263.6
2019-05-16 12:35:16,10.85,279.6
2019-05-16 14:35:13,10.83,247.9
2019-05-16 15:00:08,10.81,226.4
2019-05-16 16:35:19,10.9,203.8
2019-05-16 18:00:08,11.52,210.9
2019-05-16 18:35:16,11.35,212.9
2019-05-16 20:35:13,10.94,211.7
2019-05-16 21:00:08,10.9,208
2019-05-16 22:35:19,10.87,192.2
2019-05-17 00:00:08,10.76,185.8
2019-05-17 00:35:16,10.78,179.7
2019-05-17 02:35:13,11.41,191.6
2019-05-17 03:00:08,11.19,191.6
2019-05-17 04:35:19,10.94,196
2019-05-17 06:00:08,10.94,198.8
2019-05-17 06:35:16,10.94,198.6
2019-05-17 08:35:13,11.17,200.2
2019-05-17 09:00:08,11.1,200.3
2019-05-17 10:35:19,10.94,188.1
2019-05-17 12:00:08,10.78,189.3
2019-05-17 12:35:16,10.78,184.6
2019-05-17 14:35:22,11.1,197.4
2019-05-17 15:00:08,11.5,200.8
2019-05-17 16:35:19,11.23,195.5
2019-05-17 18:00:08,11.23,189.8
2019-05-17 18:35:16,11.19,185.6
2019-05-17 20:35:13,10.94,232.9
2019-05-17 21:00:08,10.94,232.2
2019-05-17 22:35:11,11.03,223.1
2019-05-18 00:35:16,12.09,162.2
2019-05-18 02:35:13,11.21,195
2019-05-18 03:00:08,11.23,183.3
2019-05-18 04:35:19,11.39,167.9
2019-05-18 06:00:08,11.46,172.8
2019-05-18 06:35:16,12.27,174.6
2019-05-18 08:35:22,11.5,172.2
2019-05-18 09:00:08,11.75,169.8
2019-05-18 10:35:19,11.41,183.8
2019-05-18 12:00:08,11.3,178.1
2019-05-18 12:35:16,11.82,169.4
2019-05-18 14:35:13,12.31,164.5
2019-05-18 15:00:08,12.31,161.9
2019-05-18 16:35:19,11.61,157.3
2019-05-18 18:00:08,11.35,165.6
2019-05-18 18:35:16,11.48,166.1
2019-05-18 20:35:13,11.79,165
2019-05-18 21:00:08,12.13,165.6
2019-05-18 22:35:11,12.25,158.5
2019-05-19 00:00:08,12.31,161.5
2019-05-19 00:35:16,12.38,158
2019-05-19 02:35:13,12.43,157.9
2019-05-19 03:00:08,12.34,159.1
2019-05-19 04:35:19,12.2,161.6
2019-05-19 06:00:08,12.02,164.4
2019-05-19 06:35:16,12,165.3
2019-05-19 08:35:13,11.84,180.6
2019-05-19 09:00:08,11.86,178.2
2019-05-19 10:35:19,11.82,181.6
2019-05-19 12:00:08,11.84,184.3
2019-05-19 12:35:16,11.82,184.4
2019-05-19 14:35:13,11.77,186.9
2019-05-19 15:00:08,11.75,187.4
2019-05-19 16:35:19,11.68,189.9
2019-05-19 18:00:08,11.75,188.4
2019-05-19 18:35:16,11.77,186.6
2019-05-19 20:35:13,11.82,186.6
2019-05-19 21:00:08,11.79,185.4
2019-05-19 22:35:19,11.73,182.7
2019-05-20 00:00:08,11.73,180.7
2019-05-20 00:35:16,11.84,180.3
2019-05-20 02:35:13,12.22,197.6
2019-05-20 03:00:08,12.25,200.7
2019-05-20 04:35:19,12.09,198.6
2019-05-20 06:00:08,11.97,193.5
2019-05-20 06:35:16,11.91,189.7
2019-05-20 08:35:13,11.7,188.4
2019-05-20 09:00:08,11.75,186.8
2019-05-20 10:35:19,11.95,187
2019-05-20 12:00:08,12,185.4
2019-05-20 12:35:16,12.02,184
2019-05-20 14:35:13,12.02,189.1
2019-05-20 15:00:08,12.09,188.1
2019-05-20 16:35:19,12.16,197.4
2019-05-20 18:00:08,12.11,192.6
2019-05-20 18:35:16,12,188
2019-05-20 20:35:13,12,183.2
2019-05-20 21:00:08,12.16,183.3
2019-05-20 22:35:19,12.2,182.9
2019-05-21 00:00:08,12.16,182.8
2019-05-21 00:35:16,12.16,182.7
2019-05-21 02:35:13,12.58,193.2
2019-05-21 03:00:08,12.56,193.5
2019-05-21 04:35:19,12.38,187.1
2019-05-21 06:00:08,12.27,192.5
2019-05-21 06:35:16,12.06,185.8
2019-05-21 08:35:13,12.04,181.7
2019-05-21 09:00:08,11.95,180
2019-05-21 10:35:19,12.04,184.9
2019-05-21 12:00:08,12,180.5
2019-05-21 12:35:16,12.25,184.1
2019-05-21 14:35:13,12.34,193.5
2019-05-21 15:00:08,12.25,191.8
2019-05-21 16:35:19,12.38,192
2019-05-21 18:00:08,12.31,210.3
2019-05-21 18:35:16,12.34,203.9
2019-05-21 20:35:13,12.67,192.2
2019-05-21 21:00:08,12.67,191
2019-05-21 22:35:11,12.77,194.2
2019-05-22 00:00:08,12.7,195.1
2019-05-22 00:35:16,12.7,194.3
2019-05-22 02:35:13,12.61,205
2019-05-22 03:00:08,12.61,206.9
2019-05-22 04:35:19,12.52,191.3
2019-05-22 06:35:16,12.43,198
2019-05-22 08:35:13,12.27,213.4
2019-05-22 09:00:08,12.27,213.2
2019-05-22 10:35:19,12.27,213.5
2019-05-22 12:00:08,12.27,214.9
2019-05-22 12:35:16,12.25,213.5
2019-05-22 14:35:13,12.25,216.5
2019-05-22 15:00:08,12.22,217.5
2019-05-22 16:35:19,12.27,215.1
2019-05-22 18:00:08,12.25,216.1
2019-05-22 18:35:16,12.25,216.4
2019-05-22 20:35:13,12.27,216.3
2019-05-22 21:00:08,12.27,221.5
2019-05-22 22:35:11,12.13,232.9
2019-05-23 00:00:08,12.16,231.1
2019-05-23 00:35:16,12.18,230
2019-05-23 02:35:13,12.34,237.4
2019-05-23 03:00:08,12.45,242.4
2019-05-23 04:35:19,12.43,245.6
2019-05-23 06:00:08,12.34,234.8
2019-05-23 06:35:16,12.29,232.2
2019-05-23 08:35:13,12.27,229.1
2019-05-23 09:00:08,12.27,226.1
2019-05-23 10:35:19,12.25,222.4
2019-05-23 12:00:08,12.34,222.3
2019-05-23 12:35:16,12.31,218.6
2019-05-23 14:35:13,12.49,238.7
2019-05-23 15:00:08,12.52,243.6
2019-05-23 16:35:11,12.45,243.2
2019-05-23 18:00:08,12.49,229.9
2019-05-23 18:35:16,12.54,242
2019-05-23 20:35:13,12.31,268.2
2019-05-23 21:00:08,12.25,269.2
2019-05-23 22:35:19,12.06,265
2019-05-24 00:00:08,12.16,270.6
2019-05-24 00:35:16,12.18,270.6
2019-05-24 02:35:13,12.31,264.7
2019-05-24 03:00:08,12.11,264.4
2019-05-24 04:35:19,12.22,256.9
2019-05-24 06:00:08,12.13,250.4
2019-05-24 06:35:16,12.16,249
2019-05-24 08:35:13,12.2,255.5
2019-05-24 09:00:08,12.16,254.9
2019-05-24 10:35:11,12.18,253.5
2019-05-24 12:00:08,11.77,259.3
2019-05-24 12:35:16,11.91,259.5
2019-05-24 14:35:13,11.64,267
2019-05-24 15:00:08,11.64,269.1
2019-05-24 16:35:19,11.91,273.4
2019-05-24 18:00:08,11.64,246.4
2019-05-24 18:35:16,11.52,250.5
2019-05-24 20:35:13,11.32,262.8
2019-05-24 21:00:08,11.26,264.9
2019-05-24 22:35:19,11.46,262.5
2019-05-25 00:00:08,11.88,266.5
2019-05-25 00:35:16,11.79,265.5
2019-05-25 02:35:13,11.28,264
2019-05-25 03:00:08,11.19,268.1
2019-05-25 04:35:19,11.68,261
2019-05-25 06:00:08,11.93,267.6
2019-05-25 06:35:16,11.88,261.8
2019-05-25 08:35:13,11.88,250.7
2019-05-25 09:00:08,11.93,241.9
2019-05-25 10:35:19,11.73,231.1
2019-05-25 12:00:08,12.02,244.9
2019-05-25 12:35:08,11.68,219.4
2019-05-25 14:35:13,12,240.2
2019-05-25 15:00:08,12,230.5
2019-05-25 16:35:19,12.16,240.7
2019-05-25 18:00:08,12.13,239.4
2019-05-25 18:35:16,11.77,238.1
2019-05-25 20:35:13,11.86,246
2019-05-25 21:00:08,11.82,238.9
2019-05-25 22:35:11,11.97,247.5
2019-05-26 00:00:08,11.95,247.7
2019-05-26 00:35:16,11.95,249.4
2019-05-26 02:35:13,11.93,248.5
2019-05-26 03:00:08,11.39,231.2
2019-05-26 04:35:19,11.1,245.9
2019-05-26 06:00:08,11.17,245.9
2019-05-26 06:35:16,11.08,256.3
2019-05-26 08:35:13,11.14,246.7
2019-05-26 09:00:08,11.26,250
2019-05-26 10:35:19,11.32,253.1
2019-05-26 12:35:16,11.55,273.9
2019-05-26 14:35:13,11.57,298.6
2019-05-26 15:00:08,11.01,292.7
2019-05-26 16:35:11,10.52,357.2
2019-05-26 18:00:08,10.56,351.8
2019-05-26 18:35:16,10.63,342.5
2019-05-26 20:35:13,11.64,302.5
2019-05-26 21:00:08,11.26,297.9
2019-05-26 22:35:11,10.32,334.7
2019-05-27 00:00:08,10.99,314.5
2019-05-27 00:35:16,10.9,320.4
2019-05-27 02:35:13,10.96,320.8
2019-05-27 03:00:08,10.76,325.1
2019-05-27 04:35:11,10.96,317.6
2019-05-27 06:00:08,10.92,318.6
2019-05-27 06:35:16,10.52,346.3
2019-05-27 08:35:13,10.45,342.9
2019-05-27 09:00:08,10.47,323.7
2019-05-27 10:35:11,10.52,314.1
2019-05-27 12:00:08,10.63,325
2019-05-27 12:35:16,10.52,324.8
2019-05-27 14:35:13,10.87,306.8
2019-05-27 15:00:08,10.92,304.1
2019-05-27 16:35:11,10.63,310.3
2019-05-27 18:00:08,10.38,336
2019-05-27 18:35:16,10.78,313.5
2019-05-27 20:35:13,11.14,307.4
2019-05-27 21:00:08,11.19,300.8
2019-05-27 22:35:11,11.17,308.7
2019-05-28 00:00:08,10.87,323.3
2019-05-28 00:35:16,10.52,332.3
2019-05-28 02:35:13,10.85,325.2
2019-05-28 03:00:08,10.94,317.1
2019-05-28 04:35:11,11.1,310.1
2019-05-28 06:00:08,11.21,308.9
