Date,degC,CO2
2019-07-26 18:34:50,9.87,1554.5
2019-07-26 20:34:56,8.25,1767.5
2019-07-26 21:00:08,8.16,1915.8
2019-07-26 22:34:53,8.2,1944
2019-07-27 00:00:08,8.45,1913
2019-07-27 00:34:50,8.27,1860.4
2019-07-27 02:34:56,8.38,1545.9
2019-07-27 03:00:08,8.36,1504.8
2019-07-27 04:34:53,8.47,1521.3
2019-07-27 06:00:08,8.58,1471.4
2019-07-27 06:34:50,8.38,1593.1
2019-07-27 08:34:56,8.05,1560.6
2019-07-27 09:00:08,7.91,1466.9
2019-07-27 10:34:53,7.91,1428.7
2019-07-27 12:00:08,7.89,1411.6
2019-07-27 12:34:50,7.98,1584.4
2019-07-27 14:34:56,8.22,1762.4
2019-07-27 15:00:08,8.16,1759.6
2019-07-27 16:34:53,8.36,1761.4
2019-07-27 18:00:08,8.49,1761.1
2019-07-27 18:34:50,8.56,1751.8
2019-07-27 20:34:56,8.82,1622.9
2019-07-27 21:00:08,8.71,1630.4
2019-07-27 22:34:53,8.58,1644.3
2019-07-28 00:00:08,8.62,1706.8
2019-07-28 00:34:50,8.33,1721.4
2019-07-28 02:34:56,8.18,1688.8
2019-07-28 03:00:08,8.16,1664.7
2019-07-28 04:34:53,8.33,1669.5
2019-07-28 06:00:08,8.42,1608.9
2019-07-28 06:34:50,8.53,1585.8
2019-07-28 08:34:48,8.93,1584.2
2019-07-28 09:00:08,9.4,1585.2
2019-07-28 10:34:53,9.2,1530.2
2019-07-28 12:00:08,8.69,1567.3
2019-07-28 12:34:50,8.62,1567.5
2019-07-28 14:34:48,8.6,1631.6
2019-07-28 15:00:08,8.62,1647.7
2019-07-28 16:34:53,8.82,1705.9
2019-07-28 18:00:08,8.8,1701.2
2019-07-28 18:34:50,9,1678.5
2019-07-28 20:34:48,8.93,1588.8
2019-07-28 21:00:08,8.96,1554
2019-07-28 22:34:53,9.18,1312.1
2019-07-29 00:00:08,9.22,1110.5
2019-07-29 00:34:50,9.27,1129.6
2019-07-29 02:34:48,8.82,1391.3
2019-07-29 03:00:08,8.85,1391.7
2019-07-29 04:34:53,8.51,1592.5
2019-07-29 06:34:50,8.42,1651.2
2019-07-29 08:34:56,8.51,1693.3
2019-07-29 09:00:08,8.51,1725.9
2019-07-29 10:34:53,8.33,1780.3
2019-07-29 12:00:08,8.33,1702.1
2019-07-29 12:34:50,9.36,1536.4
2019-07-29 14:34:56,8.96,1482.6
2019-07-29 15:00:08,8.69,1591.8
2019-07-29 16:34:53,8.47,1724.6
2019-07-29 18:00:08,8.42,1747.8
2019-07-29 18:34:50,8.47,1755.9
2019-07-29 20:34:56,9.27,1512.6
2019-07-29 21:00:08,9.36,1481.6
2019-07-29 22:34:53,9.58,1319.9
2019-07-30 00:00:08,8.96,1375.5
2019-07-30 00:34:50,8.38,1499.9
2019-07-30 02:34:48,8.4,1648.6
2019-07-30 03:00:08,8.33,1623.1
2019-07-30 04:34:53,8.53,1663.9
2019-07-30 06:00:08,8.71,1622.7
2019-07-30 06:34:50,8.71,1590.8
2019-07-30 08:34:48,8.07,1511.5
2019-07-30 09:00:08,8.33,1558.8
2019-07-30 10:34:53,8.78,1492.2
2019-07-30 12:00:08,9.27,1278.6
2019-07-30 12:34:50,9.2,1211
2019-07-30 14:34:48,8.69,1390
2019-07-30 15:00:08,8.62,1437.5
2019-07-30 16:34:53,8.05,1760.3
2019-07-30 18:00:08,8.07,1817.3
2019-07-30 18:34:50,8.09,1806.3
2019-07-30 20:34:56,8.53,1632.5
2019-07-30 21:00:08,8.58,1575.6
2019-07-30 22:34:53,9.07,1246
2019-07-31 00:00:08,9.91,1077
2019-07-31 00:34:50,9.78,865.1
2019-07-31 02:34:56,9.22,966
2019-07-31 03:00:08,8.85,1180.6
2019-07-31 04:34:53,8.58,1446.5
2019-07-31 06:00:08,8.29,1576.5
2019-07-31 06:34:50,8.29,1662.5
2019-07-31 08:34:48,8.58,1548.1
2019-07-31 09:00:08,8.51,1563.9
2019-07-31 10:34:45,9,1400.6
2019-07-31 12:00:08,9.38,1172
2019-07-31 12:34:50,9.2,1197.7
2019-07-31 14:34:48,9.27,931.8
2019-07-31 15:00:08,9.22,935.3
2019-07-31 16:34:53,8.47,1455
2019-07-31 18:00:08,8.38,1633.9
2019-07-31 18:34:50,8.45,1644.2
2019-07-31 20:34:48,8.58,1584.8
2019-07-31 21:00:08,8.67,1561.1
2019-07-31 22:34:53,8.73,1461.4
2019-08-01 00:00:08,9,1286
2019-08-01 00:34:50,9.09,1212.9
2019-08-01 02:34:48,9.51,871.4
2019-08-01 03:00:08,9.4,865.7
2019-08-01 04:34:53,9.2,932.9
2019-08-01 06:00:08,9.11,1043.3
2019-08-01 06:34:50,9.13,1051.3
2019-08-01 08:34:48,8.76,1347.1
2019-08-01 09:00:08,8.53,1491.4
2019-08-01 10:34:53,8.42,1645
2019-08-01 12:00:08,8.67,1668.4
2019-08-01 12:34:50,8.91,1438.7
2019-08-01 14:34:48,9.51,1224
2019-08-01 15:00:08,9.65,1092.8
2019-08-01 16:34:53,9.13,1057.6
2019-08-01 18:00:08,8.78,1343
2019-08-01 18:34:50,8.69,1367.2
2019-08-01 20:34:48,8.71,1387.3
2019-08-01 21:00:08,8.69,1401.4
2019-08-01 22:34:45,8.45,1376.7
2019-08-02 00:00:08,8.87,1251.1
2019-08-02 00:34:50,8.89,1191.6
2019-08-02 02:34:48,9.47,1005.1
2019-08-02 03:00:08,9.4,1020.4
2019-08-02 04:34:53,9.16,1060
2019-08-02 06:00:08,8.87,1200.4
2019-08-02 06:34:50,8.98,1217.4
2019-08-02 08:34:48,8.73,1355.6
2019-08-02 09:00:08,8.76,1348.9
2019-08-02 10:34:53,8.76,1367.1
2019-08-02 12:34:50,8.91,1263.2
2019-08-02 14:34:48,10.23,1087.8
2019-08-02 15:00:08,9.96,947.2
2019-08-02 16:34:53,8.69,1115.7
2019-08-02 18:00:08,8.56,1457.9
2019-08-02 18:34:50,8.58,1487.6
2019-08-02 20:34:48,8.82,1400.5
2019-08-02 21:00:08,8.65,1370.4
2019-08-02 22:34:45,8.85,1415
2019-08-03 00:00:08,8.76,1344.8
2019-08-03 00:34:50,10.29,1020.8
2019-08-03 02:34:48,9.74,841.5
2019-08-03 03:00:08,9.58,832.6
2019-08-03 04:34:45,9.22,967.9
2019-08-03 06:00:08,8.96,1161.3
2019-08-03 06:34:50,9.07,1119.9
2019-08-03 08:34:48,9.16,1044.2
2019-08-03 09:00:08,9.13,1012.1
2019-08-03 10:34:53,10.27,733.8
2019-08-03 12:00:08,10.38,530.6
2019-08-03 12:34:50,10.29,516.7
2019-08-03 14:34:48,10.58,682.7
2019-08-03 15:00:08,10.38,646.3
2019-08-03 16:34:53,9.65,807
2019-08-03 18:00:08,9.51,943
2019-08-03 18:34:50,9.27,1021.8
2019-08-03 20:34:48,11.91,385.1
2019-08-03 21:00:08,11.59,420.5
2019-08-03 22:34:53,10.05,696.9
2019-08-04 00:00:08,9.65,810.6
2019-08-04 00:34:50,10.18,725.5
2019-08-04 02:34:48,10.25,751.9
2019-08-04 03:00:08,10.2,743.9
2019-08-04 04:34:45,9.91,834.9
2019-08-04 06:00:08,12,611.5
2019-08-04 06:34:50,12.47,460.1
2019-08-04 08:34:48,11.7,487.1
2019-08-04 09:00:08,11.48,499.7
2019-08-04 10:34:45,10.38,619.5
2019-08-04 12:00:08,10.09,716.4
2019-08-04 12:34:50,10.45,673.8
2019-08-04 14:34:48,10.36,750.8
2019-08-04 15:00:08,10.11,729
2019-08-04 16:34:53,10.67,652.7
2019-08-04 18:00:08,10.23,767.2
2019-08-04 18:34:50,10.32,737.4
2019-08-04 20:34:48,9.91,644.9
2019-08-04 21:00:08,9.62,804.7
2019-08-04 22:34:45,9.62,729.8
2019-08-05 00:00:08,9.51,820
2019-08-05 00:34:50,9.49,857.9
2019-08-05 02:34:48,9.51,885.6
2019-08-05 03:00:08,9.4,865.7
2019-08-05 04:34:45,9.07,1006
2019-08-05 06:00:08,8.93,1064.5
2019-08-05 06:34:50,9.18,1015
2019-08-05 08:34:48,9.51,949.8
2019-08-05 09:00:08,8.93,1002.3
2019-08-05 10:34:45,9.58,784.9
2019-08-05 12:00:08,9.47,965.4
2019-08-05 12:34:50,9.22,972.4
2019-08-05 14:34:48,9.27,1018.4
2019-08-05 15:00:08,8.96,1088.7
2019-08-05 16:34:53,8.71,1222.1
2019-08-05 18:00:08,8.73,1315.2
2019-08-05 18:34:50,8.69,1354.8
2019-08-05 20:34:48,8.71,1337.8
2019-08-05 21:00:08,10.32,1250.4
2019-08-05 22:34:45,9.11,965.5
2019-08-06 00:00:08,10.34,667.2
2019-08-06 00:34:50,9.91,616.7
2019-08-06 02:34:48,9.45,720.1
2019-08-06 03:00:08,11.95,734.4
2019-08-06 04:34:45,9.13,824
2019-08-06 06:00:08,9.09,1095.3
2019-08-06 06:34:50,8.98,1143.1
2019-08-06 08:34:48,9.09,1130.7
2019-08-06 09:00:08,9.09,1226.3
2019-08-06 10:34:45,9.05,1112
2019-08-06 12:00:08,10.11,941.5
2019-08-06 12:34:50,9.94,850.8
2019-08-06 14:34:48,10.29,561.1
2019-08-06 15:00:08,10.63,543.1
2019-08-06 16:34:53,9.82,688
2019-08-06 18:34:50,9.42,828
2019-08-06 20:34:48,8.73,1261
2019-08-06 21:00:08,9.09,1214.4
2019-08-06 22:34:45,9.09,1222.4
2019-08-07 00:00:08,8.69,1231.1
2019-08-07 00:34:50,8.89,1200.6
2019-08-07 02:34:48,9.58,916.2
2019-08-07 03:00:08,9.67,862
2019-08-07 04:34:45,9.58,658.2
2019-08-07 06:00:08,9.67,568.2
2019-08-07 06:34:50,9.53,538.2
2019-08-07 08:34:48,9.33,823.8
2019-08-07 09:00:08,9.33,840.6
2019-08-07 10:34:45,9.05,1075
2019-08-07 12:00:08,8.69,1224.5
2019-08-07 12:34:50,8.67,1243.8
2019-08-07 14:34:48,9.11,1081.1
2019-08-07 15:00:08,9.29,1056.8
2019-08-07 16:34:45,9.96,835.5
2019-08-07 18:00:08,10.14,864.2
2019-08-07 18:34:50,9.58,797.2
2019-08-07 20:34:48,9,1079.7
2019-08-07 21:00:08,9,1075.9
2019-08-07 22:34:45,8.91,1175.1
2019-08-08 00:00:08,9.05,1039.2
2019-08-08 00:34:50,9.05,1043.7
2019-08-08 02:34:48,9.09,839.1
2019-08-08 03:00:08,9.47,963.8
2019-08-08 04:34:45,9.38,891
2019-08-08 06:00:08,9.36,910.3
2019-08-08 06:34:50,9.38,899.8
2019-08-08 08:34:48,9.13,1015.5
2019-08-08 09:00:08,8.91,1081.4
2019-08-08 10:34:45,8.91,1130.6
2019-08-08 12:00:08,9,1223.9
2019-08-08 12:34:50,8.96,1271.3
2019-08-08 14:34:48,10.07,880.6
2019-08-08 15:00:08,9.62,806
2019-08-08 16:34:45,9.27,871.5
2019-08-08 18:00:08,9.31,918.1
2019-08-08 18:34:50,9.27,925
2019-08-08 20:34:48,9.25,859.3
2019-08-08 21:00:08,9.25,912.5
2019-08-08 22:34:45,8.8,1118.5
2019-08-09 00:00:08,8.73,1283.9
2019-08-09 00:34:42,9.02,1276.9
2019-08-09 02:34:48,8.82,1422.2
2019-08-09 03:00:08,8.8,1453.3
2019-08-09 04:34:45,9.96,795.1
2019-08-09 06:00:08,9.96,590.3
2019-08-09 06:34:50,9.76,566.1
2019-08-09 08:34:48,9.25,647.7
2019-08-09 09:00:08,9.2,729.4
2019-08-09 10:34:45,8.87,1040.3
2019-08-09 12:00:08,8.89,1201
2019-08-09 12:34:50,8.93,1236.9
2019-08-09 14:34:48,8.65,1389.1
2019-08-09 15:00:08,8.62,1387.3
2019-08-09 16:34:45,8.87,1033.2
2019-08-09 18:00:08,9.78,599.5
2019-08-09 18:34:50,9.56,656.9
2019-08-09 20:34:48,9.38,779.8
2019-08-09 21:00:08,9.27,790.1
2019-08-09 22:34:45,8.96,847
2019-08-10 00:00:08,9.05,1039.3
2019-08-10 00:34:42,9,1133.1
2019-08-10 02:34:48,9.36,955.6
2019-08-10 03:00:08,9.2,923.1
2019-08-10 04:34:45,9.62,857.6
2019-08-10 06:00:08,9.62,866.3
2019-08-10 06:34:50,9.51,862.6
2019-08-10 08:34:48,10.45,437.8
2019-08-10 09:00:08,10.36,437.5
2019-08-10 10:34:45,9.98,640.6
2019-08-10 12:00:08,10.05,749.6
2019-08-10 12:34:50,9.69,745.7
2019-08-10 14:34:48,9.69,955
2019-08-10 15:00:08,9.47,983.6
2019-08-10 16:34:45,9.33,1045.2
2019-08-10 18:00:08,9.45,921.9
2019-08-10 18:34:42,10.78,494.6
2019-08-10 20:34:48,10.76,419.4
2019-08-10 21:00:08,10.96,367.3
2019-08-10 22:34:45,10.9,370.7
2019-08-11 00:34:50,10.05,702.7
2019-08-11 02:34:48,10.36,739.6
2019-08-11 03:00:08,10.11,627.3
2019-08-11 04:34:45,9.6,950.9
2019-08-11 06:00:08,11.28,450.3
2019-08-11 06:34:42,10.81,402.3
2019-08-11 08:34:48,10.38,461.1
2019-08-11 09:00:08,10.25,597.6
2019-08-11 10:34:45,10.34,665.2
2019-08-11 12:00:08,10.14,731.3
2019-08-11 12:34:50,10.92,760.2
2019-08-11 14:34:48,9.98,774.5
2019-08-11 15:00:08,10.09,805.4
2019-08-11 16:34:45,10.52,613.9
2019-08-11 18:00:08,10.58,623.1
2019-08-11 18:34:50,11.48,484.3
2019-08-11 20:34:48,10.9,452.3
2019-08-11 21:00:08,10.58,509.7
2019-08-11 22:34:45,10.54,567.7
2019-08-12 00:00:08,10.2,747.9
2019-08-12 00:34:42,10.2,697.1
2019-08-12 02:34:48,10.52,726.5
2019-08-12 03:00:08,10.58,763.4
2019-08-12 04:34:45,12.11,371.6
2019-08-12 06:00:08,12.95,365.7
2019-08-12 06:34:42,12.49,366.5
2019-08-12 08:34:48,11.66,314.1
2019-08-12 09:00:08,11.59,338.4
2019-08-12 10:34:45,11.52,361.2
2019-08-12 12:00:08,10.4,557.2
2019-08-12 12:34:42,10,748.2
2019-08-12 14:34:48,9.91,1097.6
2019-08-12 15:00:08,9.98,1172
2019-08-12 16:34:45,11.64,729.4
2019-08-12 18:00:08,11.7,547.5
2019-08-12 18:34:50,12.72,440.5
2019-08-12 20:34:48,11.82,421.5
2019-08-12 21:00:08,11.73,426.7
2019-08-12 22:34:45,11.52,438.8
2019-08-13 00:00:08,11.35,503.5
2019-08-13 00:34:50,11.12,525.2
2019-08-13 02:34:48,11.19,662.1
2019-08-13 03:00:08,11.03,647.3
2019-08-13 04:34:45,10.96,536.2
2019-08-13 06:00:08,12.4,551.1
2019-08-13 06:34:42,13.47,478.3
2019-08-13 08:34:48,13.08,433.5
2019-08-13 09:00:08,12.16,442.1
2019-08-13 10:34:45,11.35,491
2019-08-13 12:00:08,10.38,677.9
2019-08-13 12:34:42,10.78,754.5
2019-08-13 14:34:48,10.36,916.1
2019-08-13 15:00:08,12.97,788.3
2019-08-13 16:34:45,11.32,509.4
2019-08-13 18:00:08,14.02,393.1
2019-08-13 18:34:42,13.54,350.5
2019-08-13 20:34:48,12.06,410.8
2019-08-13 21:00:08,11.95,449.1
2019-08-13 22:34:45,11.32,609.4
2019-08-14 00:00:08,11.37,571.4
2019-08-14 00:34:42,11.48,487
2019-08-14 02:34:48,12.34,415.7
2019-08-14 03:00:08,12.97,387.2
2019-08-14 04:34:45,12.63,348.9
2019-08-14 06:00:08,13.26,371.3
2019-08-14 06:34:42,13.04,398.1
2019-08-14 08:34:48,11.46,558.5
2019-08-14 09:00:08,11.57,576.3
2019-08-14 10:34:45,11.28,554.7
2019-08-14 12:00:08,11.28,637.9
2019-08-14 12:34:50,10.81,652.5
2019-08-14 14:34:48,10.99,706.5
2019-08-14 15:00:08,10.76,696.3
2019-08-14 16:34:45,11.08,701.7
2019-08-14 18:00:08,12.9,682.5
2019-08-14 18:34:42,13.58,580.9
2019-08-14 20:34:48,13.06,510.7
2019-08-14 21:00:08,12.25,477.7
2019-08-14 22:34:45,11.91,507.1
2019-08-15 00:00:08,11.46,592.4
2019-08-15 00:34:42,11.61,586
2019-08-15 02:34:48,11.64,559
2019-08-15 03:00:08,11.64,575.3
2019-08-15 04:34:45,11.79,559.9
2019-10-13 20:34:30,9.76,2089.9
2019-10-13 21:00:08,9.6,2133.3
2019-10-13 22:34:36,9.98,2252.3
2019-10-14 00:00:08,9.96,1987
2019-10-14 00:34:33,9.89,1905.9
2019-10-14 02:34:30,9.8,2104.4
2019-10-14 03:00:08,9.76,2130.5
2019-10-14 04:34:36,9.78,2298.1
2019-10-14 06:00:08,9.96,2343.4
2019-10-14 06:34:33,9.91,2246.1
2019-10-14 08:34:30,9.53,2101.1
2019-10-14 09:00:08,9.42,2098.2
2019-10-14 10:34:36,9.4,2255.8
2019-10-14 12:00:08,9.38,2123.9
2019-10-14 12:34:33,9.33,1943.4
2019-10-14 14:34:30,9.69,1874.6
2019-10-14 15:00:08,9.94,1841.9
2019-10-14 16:34:36,10,1516
2019-10-14 18:00:08,10.7,1275.5
2019-10-14 18:34:33,10.52,1123.5
2019-10-14 20:34:30,10.09,1000.1
2019-10-14 21:00:08,10.07,984.1
2019-10-14 22:34:36,10,916.4
2019-10-15 00:00:08,9.8,914.7
2019-10-15 00:34:33,9.69,961.6
2019-10-15 02:34:30,9.56,1012.4
2019-10-15 03:00:08,9.87,1036
2019-10-15 04:34:36,9.94,1033.4
2019-10-15 06:00:08,9.89,1037.6
2019-10-15 06:34:33,10.02,981
2019-10-15 08:34:30,10.09,943.9
2019-10-15 09:00:08,10.09,944.2
2019-10-15 10:34:36,9.78,919.5
2019-10-15 12:00:08,9.29,1028.4
2019-10-15 12:34:33,9.11,1095.3
2019-10-15 14:34:30,9.2,1259.2
2019-10-15 15:00:08,9.11,1268
2019-10-15 16:34:27,9.45,1319.1
2019-10-15 18:00:08,9.62,1358.2
2019-10-15 18:34:33,9.71,1358.4
2019-10-15 20:34:30,10.18,1285.1
2019-10-15 21:00:08,9.91,1205.7
2019-10-15 22:34:36,9.58,1132.5
2019-10-16 00:00:08,9.42,1213.7
2019-10-16 00:34:33,9.38,1232.9
2019-10-16 02:34:30,9.76,1329.6
2019-10-16 03:00:08,9.53,1340.4
2019-10-16 04:34:27,9.38,1397.9
2019-10-16 06:00:08,9.33,1522.9
2019-10-16 06:34:33,9.25,1577.9
2019-10-16 08:34:30,9.36,1681.2
2019-10-16 09:00:08,9.87,1750.6
2019-10-16 10:34:36,9.62,1710.6
2019-10-16 12:00:08,9.45,1545.1
2019-10-16 12:34:33,9.27,1479.8
2019-10-16 14:34:30,9.51,1640.9
2019-10-16 15:00:08,9.25,1680.6
2019-10-16 16:34:27,9.49,1361.5
2019-10-16 18:00:08,9.8,1190.3
2019-10-16 18:34:24,9.53,1091.2
2019-10-16 20:34:30,9.76,837.4
2019-10-16 21:00:08,10.07,831.9
2019-10-16 22:34:27,9.69,800.9
2019-10-17 00:00:08,9.74,742.4
2019-10-17 00:34:33,9.76,738.1
2019-10-17 02:34:30,9.51,849.4
2019-10-17 03:00:08,9.71,855.2
2019-10-17 04:34:36,10.34,698.7
2019-10-17 06:00:08,10.07,614.7
2019-10-17 06:34:33,10.05,623.8
2019-10-17 08:34:30,9.96,611.3
2019-10-17 09:00:08,9.94,612.2
2019-10-17 10:34:27,9.89,600.8
2019-10-17 12:00:08,10.05,573.4
2019-10-17 12:34:33,10.09,562.1
2019-10-17 14:34:30,10.16,550.6
2019-10-17 15:00:08,10.25,556.5
2019-10-17 16:34:27,10.36,559.7
2019-10-17 18:00:08,11.5,578.3
2019-10-17 18:34:33,11.79,558.3
2019-10-17 20:34:30,11.48,534.8
2019-10-17 21:00:08,11.48,531.6
2019-10-17 22:34:27,11.35,533.8
2019-10-18 00:00:08,11.39,513.4
2019-10-18 02:34:30,11.5,457.3
2019-10-18 03:00:08,11.5,441.4
2019-10-18 04:34:27,11.48,452.6
2019-10-18 06:00:08,11.64,484.6
2019-10-18 06:34:33,11.64,493.7
2019-10-18 08:34:30,11.48,467.8
2019-10-18 09:00:08,11.43,457.1
2019-10-18 10:34:27,11.3,460.4
2019-10-18 12:00:08,11.35,445.4
2019-10-18 12:34:33,11.46,435.6
2019-10-18 14:34:30,11.21,432.8
2019-10-18 15:00:08,11.21,416
2019-10-18 16:34:27,11.19,427.1
2019-10-18 18:00:08,11.26,439.5
2019-10-18 18:34:24,11.26,434.9
2019-10-18 20:34:30,11.26,455.8
2019-10-18 21:00:08,11.23,459
2019-10-18 22:34:27,11.52,457.5
2019-10-19 00:00:08,11.23,419.7
2019-10-19 00:34:33,11.26,423.1
2019-10-19 02:34:30,11.46,433.5
2019-10-19 03:00:08,11.46,426.3
2019-10-19 04:34:27,11.46,435.4
2019-10-19 06:00:08,11.5,424.6
2019-10-19 06:34:33,11.59,430.2
2019-10-19 08:34:30,11.5,428.8
2019-10-19 09:00:08,11.5,435.9
2019-10-19 10:34:27,11.64,451.5
2019-10-19 12:00:08,11.39,488.6
2019-10-19 12:34:33,11.48,500
2019-10-19 14:34:30,11.55,527.4
2019-10-19 15:00:08,11.52,528.9
2019-10-19 16:34:27,11.55,535.1
2019-10-19 18:00:08,11.59,514.2
2019-10-19 18:34:33,11.59,496.1
2019-10-19 20:34:30,11.68,487.9
2019-10-19 21:00:08,11.68,483.6
2019-10-19 22:34:27,11.64,501.2
2019-10-20 00:00:08,11.64,486.7
2019-10-20 00:34:33,11.73,479.1
2019-10-20 02:34:30,11.77,434.2
2019-10-20 03:00:08,11.75,426.9
2019-10-20 04:34:27,11.7,428.8
2019-10-20 06:00:08,11.79,420.4
2019-10-20 06:34:24,11.86,405.5
2019-10-20 08:34:30,11.86,415.7
2019-10-20 09:00:08,11.88,407.6
2019-10-20 10:34:27,11.91,422.3
2019-10-20 12:00:08,12.06,436.1
2019-10-20 12:34:33,12.09,445.3
2019-10-20 14:34:30,12.16,444.7
2019-10-20 15:00:08,12.18,443.5
2019-10-20 16:34:27,12.2,431
2019-10-20 18:00:08,12.25,433.9
2019-10-20 18:34:33,12.29,423.4
2019-10-20 20:34:30,12.36,431.5
2019-10-20 21:00:08,12.36,432.9
2019-10-20 22:34:27,12.38,456.1
2019-10-21 00:00:08,12.16,472.9
2019-10-21 00:34:33,12.2,491.3
2019-10-21 02:34:30,12.16,506.6
2019-10-21 03:00:08,12.16,498.7
2019-10-21 04:34:27,12.2,507.5
2019-10-21 06:00:08,12.22,498.2
2019-10-21 06:34:24,12.22,485.6
2019-10-21 08:34:30,12.25,495.3
2019-10-21 09:00:08,12.25,496.8
2019-10-21 10:34:27,12.18,516.8
2019-10-21 12:00:08,12.34,567
2019-10-21 12:34:33,12.34,576.1
2019-10-21 14:34:30,12.2,609.2
2019-10-21 15:00:08,12.22,617.7
2019-10-21 16:34:27,12.29,545.6
2019-10-21 18:00:08,12.27,526.1
2019-10-21 18:34:33,12.27,506.5
2019-10-21 20:34:30,12.25,492.2
2019-10-21 21:00:08,12.29,476.9
2019-10-21 22:34:27,12.18,510.2
2019-10-22 00:00:08,12.38,504.5
2019-10-22 00:34:24,12.56,512.3
2019-10-22 02:34:30,12.67,597.3
2019-10-22 03:00:08,12.65,606.8
2019-10-22 04:34:27,12.65,623.5
2019-10-22 06:00:08,12.67,629.3
2019-10-22 08:34:30,12.7,588.4
2019-10-22 09:00:08,12.7,573.8
2019-10-22 10:34:27,12.77,585.7
2019-10-22 12:00:08,12.74,580.9
2019-10-22 12:34:33,12.74,579.2
2019-10-22 14:34:30,12.72,575.9
2019-10-22 15:00:08,12.7,572.7
2019-10-22 16:34:27,12.7,575.9
2019-10-22 18:00:08,12.58,555.4
2019-10-22 18:34:24,12.63,552.4
2019-10-22 20:34:30,12.83,540.5
2019-10-22 21:00:08,12.83,550.5
2019-10-22 22:34:27,12.86,556.8
2019-10-23 00:00:08,12.86,602.7
2019-10-23 00:34:33,12.88,592.9
2019-10-23 02:34:30,12.88,579.7
2019-10-23 03:00:08,12.88,563.9
2019-10-23 04:34:27,12.88,558.4
2019-10-23 06:00:08,12.88,569.1
2019-10-23 06:34:33,12.88,566.5
2019-10-23 08:34:30,12.88,557.8
2019-10-23 09:00:08,12.9,540.5
2019-10-23 10:34:27,12.9,493.7
2019-10-23 12:00:08,12.9,490.8
2019-10-23 12:34:33,12.83,497.7
2019-10-23 14:34:30,12.88,574.3
2019-10-23 15:00:08,12.9,590.2
2019-10-23 16:34:27,12.92,683
2019-10-23 18:00:08,12.97,782.2
2019-10-23 18:34:33,12.99,799.6
2019-10-23 20:34:30,12.97,846.5
2019-10-23 21:00:08,12.95,837.1
2019-10-23 22:34:27,12.97,770.8
2019-10-23 23:34:30,13.04,758.2
2019-10-24 00:00:08,12.97,732.6
